id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement,total_wins,total_losses,total_matches
5309,2762,0,Asataira Taiki,,Ajigawa,1982-01-08T00:00:00Z,183.0,145.0,199703,1998-05-01T00:00:00Z,4,10,14
8684,11147,0,Tochigahama,,-,0001-01-01T00:00:00Z,,,195811,1961-07-01T00:00:00Z,54,63,117
3723,90,0,Fukkoyama Masakazu,,Dewanoumi,1976-06-28T00:00:00Z,174.5,132.0,199207,2007-03-01T00:00:00Z,306,278,584
8752,11181,0,Fukunoura,,-,0001-01-01T00:00:00Z,,,195901,1960-01-01T00:00:00Z,21,19,40
414,12303,3694,Tokio,Jonidan 8 West,Isenoumi,2000-08-16T00:00:00Z,174.0,147.0,201603,,160,183,343
1767,4280,0,Shiraneyama Munenori,,Isenoumi,1950-03-11T00:00:00Z,188.0,92.0,196609,1977-05-01T00:00:00Z,234,201,435
1178,6797,0,Onogawa# Kenji#,,Kise,1949-05-17T00:00:00Z,180.0,120.0,196505,1980-09-01T00:00:00Z,311,288,599
7364,5489,0,Fukunoiwa,,Asahiyama,0001-01-01T00:00:00Z,,,195303,1960-05-01T00:00:00Z,57,55,112
7155,7813,0,Sasakura,,Isegahama,0001-01-01T00:00:00Z,,,198503,1985-09-01T00:00:00Z,0,0,0
1974,8225,0,Wakamusashi,,Kasugayama,1953-12-11T00:00:00Z,173.0,75.0,197207,1975-11-01T00:00:00Z,65,68,133
2661,4251,0,Akinokuni Kazunori,,Tokitsukaze,1942-04-11T00:00:00Z,184.0,98.0,195903,1968-11-01T00:00:00Z,258,241,499
7074,7780,0,Ishido,,Azumazeki,0001-01-01T00:00:00Z,,,198703,1988-01-01T00:00:00Z,5,9,14
2408,4055,0,Oiyama Katsuzo,,Mihogaseki,1945-03-05T00:00:00Z,179.0,118.0,196005,1970-05-01T00:00:00Z,256,229,485
4597,5996,0,Daiseiko Kentaro,,Tamanoi,1985-05-15T00:00:00Z,184.0,123.4,200403,2007-09-01T00:00:00Z,72,61,133
2351,8401,0,Shikinohana#,,Dewanoumi,1948-01-16T00:00:00Z,173.5,111.0,196309,1970-11-01T00:00:00Z,154,147,301
7355,6906,0,Onokawa,,-,0001-01-01T00:00:00Z,,,195309,1960-01-01T00:00:00Z,36,51,87
6682,7676,0,Wakatoryu,,Magaki,1969-08-17T00:00:00Z,,,198503,1986-03-01T00:00:00Z,7,7,14
7869,5832,0,Uranishi,,Kataonami,1957-11-19T00:00:00Z,,,197303,1973-11-01T00:00:00Z,6,8,14
4461,9069,0,Kakumaru Kota,,Hakkaku,1989-03-22T00:00:00Z,177.5,124.4,200803,2009-09-01T00:00:00Z,20,28,48
4161,6014,0,Manazuru Hisashi,,Asahiyama,1984-12-17T00:00:00Z,185.0,146.5,200403,2015-01-01T00:00:00Z,219,221,440
3247,89,0,Aminishiki Ryuji,,Isegahama,1978-10-03T00:00:00Z,185.0,136.0,199701,2019-07-01T00:00:00Z,907,908,1815
6489,6734,0,Wakasuzuki,,Kokonoe,1971-11-02T00:00:00Z,175.1,91.0,198703,1988-09-01T00:00:00Z,31,25,56
3460,795,0,Tamaasuka Daisuke,,Kataonami,1983-01-26T00:00:00Z,183.5,142.5,199803,2016-11-01T00:00:00Z,580,569,1149
8438,8157,0,Honma,,-,0001-01-01T00:00:00Z,,,197511,1976-03-01T00:00:00Z,0,0,0
4452,11813,0,Kohiyama Akio,,Minato,1989-12-06T00:00:00Z,178.0,139.8,200911,2010-05-01T00:00:00Z,10,4,14
7032,2105,0,Kotooyama Tetsuya,,Sadogatake,1974-05-15T00:00:00Z,177.0,98.0,199003,1990-07-01T00:00:00Z,0,0,0
6709,7326,0,Yoshinotake,,Takasago,0001-01-01T00:00:00Z,,,198603,1987-03-01T00:00:00Z,19,16,35
4020,489,0,Chokozan Shigeharu,,Shikihide,1980-10-23T00:00:00Z,175.0,120.0,199603,2013-01-01T00:00:00Z,359,333,692
2803,8747,0,Oiwaki,,Nishonoseki,1946-10-08T00:00:00Z,175.5,75.0,196311,1967-03-01T00:00:00Z,62,64,126
2774,6853,0,Daikoyama#,,Tokitsukaze,1940-06-01T00:00:00Z,181.0,84.0,196109,1968-05-01T00:00:00Z,153,124,277
139,12617,4008,Setonoumi,Makushita 49 East,Takadagawa,2004-06-11T00:00:00Z,179.0,108.0,202003,,69,44,113
5536,1910,0,Komahijiri,,Hanaregoma,1972-07-26T00:00:00Z,184.6,117.0,198803,1991-09-01T00:00:00Z,66,67,133
2992,5648,0,Tamataura,,Nishonoseki,1941-01-18T00:00:00Z,,,195807,1964-09-01T00:00:00Z,120,110,230
2407,4014,0,Wakanaruto Kiyomi,,Kasugano,1939-02-07T00:00:00Z,182.0,115.0,195501,1970-05-01T00:00:00Z,472,474,946
4379,7147,0,Raiko Taisei,,Takadagawa,1992-03-21T00:00:00Z,181.5,133.0,200703,2011-05-01T00:00:00Z,82,65,147
1175,5078,0,Kotoedo Takashi#,,Sadogatake,1957-09-25T00:00:00Z,180.5,125.0,197503,1986-05-01T00:00:00Z,223,219,442
4177,6018,0,Homasho Noriyuki,,Shikoroyama,1981-04-16T00:00:00Z,186.0,151.0,200403,2015-01-01T00:00:00Z,415,344,759
1378,3864,0,Hajimayama Masanobu,,Dewanoumi,1922-04-23T00:00:00Z,176.0,120.0,193905,1959-05-01T00:00:00Z,45,60,105
8624,11194,0,Ichiwaka,,-,0001-01-01T00:00:00Z,,,195903,1961-01-01T00:00:00Z,32,16,48
7463,10434,0,Itsutsuura,,-,0001-01-01T00:00:00Z,,,195401,1958-05-01T00:00:00Z,8,8,16
2684,4230,0,Orochigawa Satoru,,Nishonoseki,1938-04-10T00:00:00Z,183.0,124.0,195505,1967-09-01T00:00:00Z,309,300,609
5371,1289,0,Rikio Takeshi,,Naruto,1972-12-20T00:00:00Z,191.0,153.0,198803,1997-09-01T00:00:00Z,307,248,555
2122,6830,0,Rikiho# Manao,,Izutsu,1946-11-09T00:00:00Z,178.0,105.0,196501,1974-01-01T00:00:00Z,192,159,351
1677,7997,0,Sekiya,,Tokitsukaze,1960-11-20T00:00:00Z,181.0,77.0,197603,1978-09-01T00:00:00Z,35,63,98
4321,533,0,Wakakengo Hikaru,,Matsugane,1980-09-01T00:00:00Z,174.0,122.8,199701,2012-01-01T00:00:00Z,307,292,599
768,7720,0,Shirohoyama#,,Dewanoumi,1963-03-29T00:00:00Z,171.0,100.0,197901,1983-05-01T00:00:00Z,84,98,182
1994,6826,0,Nakata,,Tatsunami,1946-03-28T00:00:00Z,178.8,117.0,196211,1975-05-01T00:00:00Z,247,269,516
4546,6932,0,Asatakahashi Taichi,,Takasago,1993-01-28T00:00:00Z,173.0,117.0,200805,2009-01-01T00:00:00Z,1,6,7
8480,11549,0,Nishinosato,,-,0001-01-01T00:00:00Z,,,196209,1964-11-01T00:00:00Z,31,60,91
4237,5951,0,Hazukiyama Tsuyoshi,,Dewanoumi,1987-08-15T00:00:00Z,176.0,124.0,200401,2013-09-01T00:00:00Z,178,204,382
3340,182,0,Kyokuhikari Seiichi,,Tomozuna,1976-07-04T00:00:00Z,179.0,172.0,199203,2018-03-01T00:00:00Z,512,539,1051
6796,7567,0,Futaseiwa,,Asahiyama,0001-01-01T00:00:00Z,,,198305,1984-09-01T00:00:00Z,7,7,14
3090,12447,0,Tosaeizan Taisei,,Onomatsu,1999-08-20T00:00:00Z,174.0,106.0,201711,2021-09-01T00:00:00Z,76,64,140
4591,6630,0,Azumaoshu Kazuya,,Tamanoi,1990-05-28T00:00:00Z,169.5,137.3,200603,2008-05-01T00:00:00Z,30,38,68
7997,8664,0,Chibanoumi,,Kasugano,1951-02-14T00:00:00Z,177.0,78.0,196705,1968-01-01T00:00:00Z,6,8,14
1844,8273,0,Nagi,,Taiho,1961-01-31T00:00:00Z,,,197603,1977-01-01T00:00:00Z,10,18,28
3134,1408,0,Daishokaku Kitaro,,Oitekaze,1984-03-10T00:00:00Z,184.0,145.0,200205,2021-03-01T00:00:00Z,375,388,763
5074,322,0,Ikki Mitsuyoshi,,Araiso,1978-01-03T00:00:00Z,177.4,145.0,199409,1999-09-01T00:00:00Z,108,89,197
163,12485,3876,Taiga,Makushita 51 West,Arashio,2003-01-13T00:00:00Z,185.0,109.0,201803,,128,109,237
4723,6564,0,Tsukasaumi Joji,,Irumagawa,1987-05-10T00:00:00Z,183.0,124.0,200509,2006-09-01T00:00:00Z,22,5,27
5908,1542,0,Ikeda Kenichi#,,Kitanoumi,1967-03-12T00:00:00Z,181.3,113.5,198501,1993-01-01T00:00:00Z,160,155,315
1923,8247,0,Wakamiyagi,,Miyagino,1956-08-01T00:00:00Z,175.0,119.0,197403,1976-09-01T00:00:00Z,33,64,97
7597,10690,0,Kiyotsubaki,,Tatsunami,1940-01-14T00:00:00Z,,,195505,1966-09-01T00:00:00Z,192,175,367
4894,387,0,Kantoryu Naoya,,Wakamatsu,1970-11-18T00:00:00Z,176.0,150.0,198901,2001-01-01T00:00:00Z,242,240,482
113,12333,3724,Tokunomusashi,Makushita 12 East,Musashigawa,2000-07-25T00:00:00Z,192.0,136.0,201605,,166,138,304
2607,5449,0,Tochimasaru#,,Kasugano,1949-01-02T00:00:00Z,179.8,78.5,196411,1969-09-01T00:00:00Z,109,91,200
8179,11664,0,Iino,,-,0001-01-01T00:00:00Z,,,196311,1965-07-01T00:00:00Z,28,28,56
5388,2380,0,Jakunenrin Eiji,,Kokonoe,1976-06-17T00:00:00Z,179.0,106.5,199203,1997-09-01T00:00:00Z,100,99,199
3879,1032,0,Hochiyama Kokan,,Sakaigawa,1982-01-18T00:00:00Z,189.0,142.0,200003,2014-01-01T00:00:00Z,399,400,799
4046,240,0,Ichinotani Soshi,,Nakamura,1976-06-10T00:00:00Z,181.6,128.0,199203,2008-03-01T00:00:00Z,346,310,656
2127,8308,0,Mitsueyama,,Takashima,1952-03-21T00:00:00Z,,,197201,1975-01-01T00:00:00Z,50,62,112
2613,6844,0,Chitoseyama,,Dewanoumi,1948-01-07T00:00:00Z,176.3,85.0,196303,1969-05-01T00:00:00Z,132,127,259
5231,722,0,Furukawa Satoshi,,Musashigawa,1980-01-24T00:00:00Z,173.0,123.0,199801,1998-05-01T00:00:00Z,4,3,7
3381,11891,0,Tochiimari Yukinori,,Kasugano,1993-12-22T00:00:00Z,170.0,114.0,201005,2017-01-01T00:00:00Z,132,138,270
7976,6823,0,Akinohana,,-,0001-01-01T00:00:00Z,,,196905,1969-07-01T00:00:00Z,0,0,0
7400,6912,0,Naito,,Dewanoumi,1937-02-24T00:00:00Z,,,195209,1963-07-01T00:00:00Z,121,117,238
5389,2398,0,Wakayashima Taisei,,Matsugane,1970-08-14T00:00:00Z,179.0,157.0,199301,1997-07-01T00:00:00Z,88,53,141
4348,5983,0,Tochinokuni Takuya,,Kasugano,1988-07-07T00:00:00Z,183.5,154.3,200403,2011-07-01T00:00:00Z,148,146,294
3009,5724,0,Tachizakura Tadao,,Tatsunami,0001-01-01T00:00:00Z,,,196007,1961-11-01T00:00:00Z,24,24,48
7476,10580,0,Tachigawa,,-,0001-01-01T00:00:00Z,,,195501,1958-09-01T00:00:00Z,15,17,32
6852,7732,0,Kisenonada,,Kise,1966-07-06T00:00:00Z,178.0,95.0,198205,1983-03-01T00:00:00Z,8,19,27
651,12366,0,Yashiroumi Daisuke,,Kise,1999-03-18T00:00:00Z,173.0,98.0,201701,2022-01-01T00:00:00Z,98,98,196
8556,11518,0,Kuniikari,,-,0001-01-01T00:00:00Z,,,196203,1963-07-01T00:00:00Z,16,26,42
7994,8814,0,Horiuchigawa,,-,0001-01-01T00:00:00Z,,,196707,1968-03-01T00:00:00Z,1,13,14
1540,7899,0,Terumogami Katsutoshi#,,Isegahama,1957-06-02T00:00:00Z,180.0,106.0,197101,1979-09-01T00:00:00Z,148,170,318
5033,164,0,Dewasakai Yusaku,,Dewanoumi,1975-07-19T00:00:00Z,179.5,99.0,199401,2000-03-01T00:00:00Z,132,127,259
7921,5276,0,Takahashiyama,,Nishonoseki,1955-05-07T00:00:00Z,181.0,79.0,197109,1971-11-01T00:00:00Z,0,0,0
7607,10426,0,Seiko#,,-,0001-01-01T00:00:00Z,,,195309,1960-01-01T00:00:00Z,38,58,96
7745,10927,0,Ohisayama,,-,0001-01-01T00:00:00Z,,,195701,1961-05-01T00:00:00Z,61,86,147
2137,8661,0,Eguchi,,Kasugano,1952-08-24T00:00:00Z,176.0,86.0,196705,1974-09-01T00:00:00Z,146,155,301
700,12404,0,Wakaseido Akira,,Asahiyama,1998-04-14T00:00:00Z,166.0,116.0,201703,2022-07-01T00:00:00Z,77,81,158
2485,8606,0,Katsuyama,,Isenoumi,1947-05-02T00:00:00Z,,,196705,1969-05-01T00:00:00Z,31,39,70
4077,12244,0,Yoshimoto Mihito,,Azumazeki,1999-05-22T00:00:00Z,176.0,90.0,201503,2016-11-01T00:00:00Z,23,27,50
7872,9051,0,Suzuki,,-,0001-01-01T00:00:00Z,,,197303,1973-05-01T00:00:00Z,0,0,0
7394,6902,0,Tomizawa,,-,0001-01-01T00:00:00Z,,,195401,1961-07-01T00:00:00Z,78,83,161
2746,8710,0,Wakaisami,,Futagoyama,1948-05-02T00:00:00Z,174.5,84.0,196305,1967-05-01T00:00:00Z,74,80,154
4660,6505,0,Inoue Kota,,Nishonoseki,1989-10-05T00:00:00Z,175.0,110.0,200503,2005-07-01T00:00:00Z,4,10,14
8143,11562,0,Takanoshima,,-,0001-01-01T00:00:00Z,,,196207,1966-01-01T00:00:00Z,68,72,140
5610,1572,0,Etsunishiki Takeshi#,,Tokitsukaze,1966-09-16T00:00:00Z,180.0,131.5,198203,1994-01-01T00:00:00Z,243,254,497
3116,12009,0,Hananofuji Daichi,,Sakaigawa,1996-12-15T00:00:00Z,181.0,111.7,201203,2021-05-01T00:00:00Z,177,162,339
6730,5040,0,Komakuni Teruhiko,,Isegahama,1966-02-04T00:00:00Z,189.5,134.0,198103,1986-03-01T00:00:00Z,96,78,174
2188,8947,0,Fujimura,,Tatsunami,1956-01-09T00:00:00Z,173.0,105.0,197003,1973-03-01T00:00:00Z,36,48,84
8190,11561,0,Nakano,,-,0001-01-01T00:00:00Z,,,196207,1965-07-01T00:00:00Z,48,60,108
7323,8037,0,Takeda,,-,0001-01-01T00:00:00Z,,,197809,1979-01-01T00:00:00Z,0,0,0
1876,8170,0,Asoyama,,Isegahama,1949-09-20T00:00:00Z,177.0,90.0,196701,1977-01-01T00:00:00Z,207,208,415
4005,666,0,Tokinoumi Takanori,,Tokitsukaze,1980-11-27T00:00:00Z,175.5,98.5,199603,2008-01-01T00:00:00Z,230,238,468
1333,3977,0,Kitabayama Hidetoshi,,Tokitsukaze,1935-05-17T00:00:00Z,173.0,119.0,195405,1966-05-01T00:00:00Z,441,288,729
4322,11853,0,Suzuki Yusuke,,Naruto,1994-06-19T00:00:00Z,176.0,114.0,201003,2012-05-01T00:00:00Z,35,42,77
4371,1229,0,Tenryo Shintaro,,Kitanoumi,1983-03-15T00:00:00Z,175.5,119.7,200201,2011-05-01T00:00:00Z,179,199,378
2411,5325,0,Kunimidake,,Isegahama,1949-04-16T00:00:00Z,174.0,76.0,196803,1972-01-01T00:00:00Z,69,71,140
861,1315,0,Enazakura Tooru,,Oshiogawa,1960-07-29T00:00:00Z,181.0,135.0,197703,1994-07-01T00:00:00Z,555,565,1120
4129,11828,0,Daichi Katsumasa,,Shikoroyama,1994-07-15T00:00:00Z,185.0,131.6,201003,2016-03-01T00:00:00Z,129,109,238
446,12328,0,Ayaminato Shuya,,Minato,2000-04-12T00:00:00Z,168.0,91.0,201603,2023-01-01T00:00:00Z,128,137,265
6729,7603,0,Takahashinada Yoichi#,,Tatsutagawa,1967-02-10T00:00:00Z,177.6,101.0,198203,1985-09-01T00:00:00Z,59,58,117
4639,6031,0,Aononami Ryo,,Ajigawa,1988-11-11T00:00:00Z,171.0,69.0,200403,2007-01-01T00:00:00Z,39,64,103
7742,10878,0,Kumahikari,,-,0001-01-01T00:00:00Z,,,195609,1961-03-01T00:00:00Z,66,74,140
2224,5287,0,Domichi Koichi#,,Kagamiyama,1955-03-10T00:00:00Z,174.0,95.0,197003,1973-05-01T00:00:00Z,55,43,98
1591,7938,0,Kajiwara,,Futagoyama,1963-06-07T00:00:00Z,170.0,101.0,197903,1979-09-01T00:00:00Z,3,4,7
7633,10823,0,Katsuranishiki,,-,0001-01-01T00:00:00Z,,,195605,1959-05-01T00:00:00Z,22,42,64
1662,7985,0,Koike,,Kokonoe,1960-02-10T00:00:00Z,171.0,72.0,197601,1979-01-01T00:00:00Z,59,60,119
7359,10149,0,Tokinohana,,Tokitsukaze,0001-01-01T00:00:00Z,,,195005,1959-05-01T00:00:00Z,22,31,53
5476,2096,0,Inagaki Tatsuhiro,,Matsugane,1974-06-29T00:00:00Z,174.0,118.4,199003,1994-03-01T00:00:00Z,76,80,156
5819,1832,0,Settsuriki Rikiya#,,Tokitsukaze,1970-04-01T00:00:00Z,182.5,105.5,198603,1995-01-01T00:00:00Z,163,175,338
4874,433,0,Ebisunami Taisei,,Tatsunami,1976-05-10T00:00:00Z,182.0,134.5,199203,2001-05-01T00:00:00Z,161,164,325
4531,72,0,Tochisakae Atsushi,,Kasugano,1974-06-27T00:00:00Z,184.0,147.0,199301,2008-01-01T00:00:00Z,480,423,903
8368,11380,0,Maenishiki,,Kasugayama,1943-12-25T00:00:00Z,,,196009,1965-05-01T00:00:00Z,86,103,189
6175,2350,0,Wakagoto Kenji,,Wakamatsu,1974-05-19T00:00:00Z,182.5,108.0,199203,1992-09-01T00:00:00Z,3,4,7
8366,11160,0,Mitsunehana,,Takashima,1944-12-07T00:00:00Z,,,195811,1962-07-01T00:00:00Z,63,86,149
1731,8073,0,Yasuma,,Kokonoe,1959-08-23T00:00:00Z,186.0,78.0,197505,1977-11-01T00:00:00Z,46,45,91
974,4307,0,Takabayama Yoshiyuki,,Miyagino,1954-03-31T00:00:00Z,183.6,111.0,197111,1981-09-01T00:00:00Z,231,198,429
655,11924,0,Mienosato Kazuya,,Kasugano,1992-09-23T00:00:00Z,187.0,119.6,201101,2022-01-01T00:00:00Z,213,234,447
1056,7426,0,Hoshino,,Mihogaseki,1964-04-27T00:00:00Z,173.0,95.0,198003,1984-03-01T00:00:00Z,88,73,161
696,12403,0,Tagomaru Tetsu,,Tagonoura,2001-07-16T00:00:00Z,181.0,148.0,201703,2022-07-01T00:00:00Z,71,76,147
1530,7924,0,Kiyomidori,,Isegahama,1961-08-12T00:00:00Z,174.0,106.0,197703,1979-09-01T00:00:00Z,31,53,84
6842,7740,0,Hayashi,,Mihogaseki,1965-10-03T00:00:00Z,177.0,103.0,198103,1983-07-01T00:00:00Z,25,66,91
8477,11699,0,Nomura,,-,0001-01-01T00:00:00Z,,,196405,1965-01-01T00:00:00Z,9,12,21
5874,2324,0,Wakaotori Masamune,,Takasago,1976-06-04T00:00:00Z,175.5,98.0,199203,1996-01-01T00:00:00Z,75,82,157
1112,1371,0,Ryujuyama Masao,,Takasago,1961-06-12T00:00:00Z,181.5,139.8,197905,1990-09-01T00:00:00Z,251,229,480
3274,12376,0,Nagaya Kaito,,Shikoroyama,2001-04-09T00:00:00Z,171.0,138.0,201703,2019-03-01T00:00:00Z,35,41,76
3299,12496,0,Takanoryu,,Chiganoura,2002-09-20T00:00:00Z,167.0,79.0,201803,2018-11-01T00:00:00Z,5,16,21
7152,7816,0,Shimizu,,Fujishima,0001-01-01T00:00:00Z,,,198503,1985-05-01T00:00:00Z,0,0,0
2826,8709,0,Komatsu,,Dewanoumi,1944-01-05T00:00:00Z,,,196201,1967-01-01T00:00:00Z,101,97,198
2204,5143,0,Nozakiyama,,Takasago,1945-04-14T00:00:00Z,175.4,114.0,196205,1973-05-01T00:00:00Z,220,200,420
7910,8985,0,Takanoumi,,-,0001-01-01T00:00:00Z,,,197103,1971-07-01T00:00:00Z,4,3,7
7691,10976,0,Kumaarashi,,-,0001-01-01T00:00:00Z,,,195705,1961-09-01T00:00:00Z,74,85,159
7033,2109,0,Hirata Tomio,,Matsugane,1974-06-28T00:00:00Z,177.0,122.0,199003,1990-05-01T00:00:00Z,0,0,0
7321,8133,0,Hoshinofuji,,Michinoku,1961-01-11T00:00:00Z,,,197605,1977-07-01T00:00:00Z,12,23,35
4864,902,0,Wakaarashi Katsumi,,Michinoku,1977-05-20T00:00:00Z,176.0,127.5,199903,2001-07-01T00:00:00Z,47,37,84
31,12113,3504,Tsurugisho,Juryo 5 West,Oitekaze,1991-11-04T15:00:00Z,185.0,198.0,201401,,427,393,820
3626,217,0,Takanoumi Tadaaki,,Takanohana,1976-07-14T00:00:00Z,183.0,147.0,199203,2004-03-01T00:00:00Z,253,226,479
4542,6616,0,Mori Tatsuo,,Musashigawa,1983-08-24T00:00:00Z,185.0,162.5,200603,2008-09-01T00:00:00Z,60,32,92
7067,7750,0,Tachikonno,,Tatsunami,0001-01-01T00:00:00Z,,,198803,1988-05-01T00:00:00Z,0,0,0
6158,2358,0,Tamonmaru Yuichi,,Dewanoumi,1976-04-02T00:00:00Z,179.5,131.2,199205,1993-07-01T00:00:00Z,10,4,14
3605,422,0,Hakunoryu Naotaka,,Izutsu,1977-04-04T00:00:00Z,187.0,139.1,199311,2013-05-01T00:00:00Z,385,365,750
962,6786,0,Shinryu Rikie#,,Taiho,1953-07-23T00:00:00Z,174.0,103.0,197003,1982-07-01T00:00:00Z,257,261,518
8719,11622,0,Toyonami,,-,0001-01-01T00:00:00Z,,,196303,1963-05-01T00:00:00Z,0,0,0
4841,7407,0,Kisearashi,,Kise,1963-11-01T00:00:00Z,174.5,110.0,198005,1984-03-01T00:00:00Z,81,60,141
1174,4329,0,Fujinosato Noboru,,Kokonoe,1959-10-23T00:00:00Z,186.5,122.0,197511,1986-03-01T00:00:00Z,230,192,422
1542,7892,0,Tsurugahama Tatsuhiro#,,Izutsu,1954-06-13T00:00:00Z,180.0,105.0,197211,1979-11-01T00:00:00Z,134,130,264
8096,11517,0,Iwanami,,-,0001-01-01T00:00:00Z,,,196203,1966-05-01T00:00:00Z,57,92,149
3597,1088,0,Chiyonishiki Mitsunari,,Kokonoe,1982-04-02T00:00:00Z,176.5,124.3,200005,2011-11-01T00:00:00Z,174,97,271
3174,5978,0,Takamiryu Masanori,,Azumazeki,1986-01-06T00:00:00Z,184.0,169.8,200403,2021-01-01T00:00:00Z,334,354,688
1782,8089,0,Ryushoyama#,,Mihogaseki,1955-08-16T00:00:00Z,180.0,105.0,197207,1978-03-01T00:00:00Z,107,119,226
5341,2528,0,Narimatsu Yukio,,Mihogaseki,1971-07-24T00:00:00Z,183.0,111.0,199401,1998-01-01T00:00:00Z,85,63,148
8112,8803,0,Yamasaki,,Takashima,1949-08-14T00:00:00Z,179.0,146.0,196609,1966-11-01T00:00:00Z,0,0,0
1757,5244,0,Hokutoyama Hirokatsu#,,Miyagino,1953-06-12T00:00:00Z,189.0,85.0,197109,1977-11-01T00:00:00Z,125,127,252
5877,2195,0,Raijinmori Kazumasa,,Minezaki,1975-09-19T00:00:00Z,178.0,111.0,199103,1995-09-01T00:00:00Z,87,95,182
3303,12211,0,Amatsukasa Hikaru,,Irumagawa,1999-09-14T00:00:00Z,185.0,150.0,201503,2019-09-01T00:00:00Z,90,92,182
5061,326,0,Tamanohikari Yuji#,,Kataonami,1971-08-23T00:00:00Z,180.6,117.0,198703,2000-01-01T00:00:00Z,249,279,528
7054,1101,0,Shimonishi Shunsuke,,Oguruma,1978-08-17T00:00:00Z,192.0,108.0,200007,2001-01-01T00:00:00Z,0,0,0
5986,2445,0,Kashimatsurugi Kazuya,,Dewanoumi,1977-07-11T00:00:00Z,178.5,99.0,199303,1995-01-01T00:00:00Z,27,29,56
826,6741,0,Harearashi Nobunori#,,Tatsunami,1958-10-05T00:00:00Z,180.0,107.0,197507,1981-05-01T00:00:00Z,110,119,229
8466,11340,0,Marunoyama,,-,0001-01-01T00:00:00Z,,,196205,1965-01-01T00:00:00Z,47,63,110
2418,8961,0,Sano,,Nishonoseki,1955-10-18T00:00:00Z,179.0,90.0,197005,1971-03-01T00:00:00Z,7,14,21
6950,1108,0,Kawasaki Satoru,,Mihogaseki,1979-10-08T00:00:00Z,173.0,85.0,200011,2001-03-01T00:00:00Z,0,0,0
5010,186,0,Higashinogai Morihisa,,Musashigawa,1970-04-18T00:00:00Z,185.0,119.5,198603,2000-05-01T00:00:00Z,280,292,572
3995,235,0,Kototaishu Hideyoshi,,Sadogatake,1973-05-16T00:00:00Z,180.0,114.5,198903,2001-09-01T00:00:00Z,254,261,515
2150,5630,0,Kotonoumi,,Sadogatake,1954-06-27T00:00:00Z,180.0,95.0,196903,1974-05-01T00:00:00Z,89,91,180
5602,1642,0,Raiko Tadayoshi,,Futagoyama,1968-01-23T00:00:00Z,176.0,102.2,198303,1993-07-01T00:00:00Z,217,211,428
5860,1464,0,Tochigeno Yasuyuki,,Kasugano,1965-09-28T00:00:00Z,179.0,124.0,198103,1995-03-01T00:00:00Z,296,287,583
3229,12529,0,Suto Masaki,,Tatsunami,1999-04-13T00:00:00Z,182.0,115.0,201901,2019-07-01T00:00:00Z,2,5,7
4104,12112,0,Taoka Yuki,,Kokonoe,1995-09-19T00:00:00Z,185.0,140.0,201401,2015-09-01T00:00:00Z,32,36,68
1421,2667,0,Asanonami,,Takasago,1964-04-22T00:00:00Z,171.0,90.0,197903,1982-05-01T00:00:00Z,53,73,126
8572,11589,0,Natsunoumi,,-,0001-01-01T00:00:00Z,,,196209,1963-09-01T00:00:00Z,16,19,35
7443,5618,0,Teruhikari Masaru#,,Araiso,0001-01-01T00:00:00Z,,,195401,1960-01-01T00:00:00Z,44,52,96
2480,8553,0,Yaginuma,,Izutsu,1949-03-22T00:00:00Z,175.0,75.0,196703,1969-09-01T00:00:00Z,42,49,91
3992,1104,0,Hoshihikari Shinichi,,Hakkaku,1984-07-25T00:00:00Z,182.0,111.0,200011,2011-05-01T00:00:00Z,278,237,515
6538,7375,0,Tatsukamiyama,,Tatsunami,1970-01-30T00:00:00Z,183.2,128.0,198505,1986-09-01T00:00:00Z,20,29,49
106,12425,3816,Yago,Makushita 16 East,Oshiogawa,1994-07-08T00:00:00Z,188.0,176.0,201705,,234,253,487
5540,1746,0,Wakatoko Hajime#,,Miyagino,1970-11-07T00:00:00Z,177.0,186.0,198705,1996-11-01T00:00:00Z,187,186,373
4815,1228,0,Hisanoume Tsunatoshi,,Tagonoura,1980-03-15T00:00:00Z,185.0,110.0,200201,2002-07-01T00:00:00Z,3,1,4
2546,5794,0,Wakaryu Mitsuru,,Futagoyama,1942-04-20T00:00:00Z,,,196109,1969-05-01T00:00:00Z,160,151,311
7934,8988,0,Hamaguchi,,-,0001-01-01T00:00:00Z,,,197103,1971-05-01T00:00:00Z,0,1,1
1586,7923,0,Kotetsufuji Fumi#,,Onaruto,1962-08-22T00:00:00Z,175.0,81.0,197803,1979-11-01T00:00:00Z,24,32,56
661,12462,0,Taketsukasa Shunsuke,,Irumagawa,2000-01-01T00:00:00Z,177.0,126.0,201803,2022-01-01T00:00:00Z,80,67,147
1685,7970,0,Kuninohama,,Izutsu,1958-10-02T00:00:00Z,183.0,88.0,197405,1979-01-01T00:00:00Z,90,85,175
2288,8907,0,Kurebayama,,Miyagino,1954-09-24T00:00:00Z,180.0,79.0,196909,1972-05-01T00:00:00Z,44,54,98
6145,2265,0,Murabayashi Akira,,Musashigawa,1973-05-16T00:00:00Z,184.0,126.5,199201,1995-09-01T00:00:00Z,32,18,50
5574,1773,0,Matsunoumi Takahiro#,,Kitanoumi,1970-05-09T00:00:00Z,174.0,134.5,198603,1994-05-01T00:00:00Z,170,173,343
